Sample,DE_AE,SHADE_AE,CMA-ES_AE,NRBO_AE,BOA_AE,HHO-Lite_AE,Ensemble_AE
331,3.3129,3.2834,1.3187,7.3352,3.5698,2.8960,3.1733
332,0.9083,5.2849,1.3011,3.5080,1.0628,0.1029,1.5575
333,3.5047,0.6503,0.8001,13.5746,0.4366,3.0801,2.3852
334,2.4283,1.5640,3.0026,1.3048,0.0537,3.0683,0.5543
335,17.3088,21.0559,24.5096,25.9942,20.9631,20.6218,21.7225
336,24.2129,19.8724,22.9491,25.2048,19.8709,17.3143,21.5902
337,1.1351,3.4106,7.0821,4.0512,8.4721,8.4264,5.4043
338,3.5491,8.3359,4.5519,11.3559,12.9850,3.5340,7.3687
339,4.3892,0.1259,3.7551,4.5225,6.3129,1.7673,3.4425
340,2.5731,1.3505,0.8111,4.2790,1.2236,0.3865,1.5032
341,4.9604,1.6905,0.4711,0.9044,1.5636,0.7265,1.5790
342,5.2753,4.0747,0.6380,3.9896,4.2302,3.6793,2.3332
343,2.1104,7.0765,0.8496,9.4922,9.3852,3.2012,4.6125
344,12.3728,24.8490,25.2708,10.1765,22.2534,23.1400,19.6498
345,4.4040,17.4591,18.4765,2.1961,12.4786,18.6037,12.2350
346,5.8018,14.5311,10.7871,15.3093,13.0492,12.4674,11.9574
347,15.7420,27.0794,17.0134,25.8598,19.0753,15.4616,20.0229
348,9.2904,17.1294,16.6629,15.5829,19.3388,14.1267,15.3300
349,2.1798,1.3705,0.7911,0.5785,1.2436,0.4065,0.8374
350,5.0509,1.7805,0.3811,0.9836,1.6536,0.8165,1.6673
351,22.5521,16.8824,22.8437,25.8615,19.1407,19.1216,21.0746
352,5.7909,10.0088,5.5013,5.3095,8.9431,9.9526,7.5715
353,5.6211,11.4238,13.5422,13.6951,13.7073,9.9617,11.3007
354,3.7712,10.0311,6.5865,10.7836,16.4938,12.1439,9.9294
355,11.4968,7.4115,11.0709,9.2501,6.3438,9.3692,9.1692
356,18.4980,33.6771,40.9052,44.6046,35.2957,38.8866,35.2206
357,11.8769,4.0400,11.7386,6.3985,3.4521,12.6612,8.3728
358,5.8193,6.8394,13.4663,8.7766,12.1119,11.3696,6.8091
359,7.5207,4.4205,2.2589,4.0514,4.2936,3.4565,4.3489
360,10.7951,13.1706,8.5397,14.5274,6.3907,11.5135,10.8175
361,4.3093,9.3622,5.2422,6.6574,11.1732,8.5325,7.5273
362,5.5334,11.2059,10.8551,16.7950,19.5846,17.8142,13.5769
363,4.9417,5.9802,0.7369,4.4139,5.0217,3.2118,2.1185
364,4.3447,8.9253,1.8005,3.4933,6.2546,2.5128,1.9178
365,3.3925,5.6189,5.3368,5.9156,6.7581,9.1834,6.0142
366,1.9752,6.3060,5.1791,4.1115,6.0748,5.1050,4.7792
367,1.6872,1.6405,0.5211,0.8373,1.5136,0.6765,0.9752
368,4.0301,2.3505,0.1889,1.5440,2.2236,1.3865,1.9638
369,20.4883,16.0920,16.3585,18.0858,18.1688,16.0902,17.5621
370,5.1493,3.4276,4.5115,5.2000,2.4481,3.7868,4.0924
371,5.2383,8.6757,4.9230,3.9606,7.5738,5.6024,5.9943
372,2.9252,2.9345,3.2250,5.7259,8.3502,8.8809,5.3177
373,6.6371,1.1799,7.6719,5.6249,2.4604,7.5366,5.1880
374,10.1116,12.3767,5.8181,7.2925,13.7697,11.0184,10.0613
375,9.4330,2.4226,4.2269,3.2591,2.3647,4.9068,3.6517
376,0.9084,6.9584,1.3011,0.0530,2.7497,0.1035,1.6857
377,2.7084,7.0064,0.4989,1.8530,5.5044,1.6965,0.9497
378,18.4444,6.5423,14.0382,18.0427,5.1618,14.6655,12.8344
379,7.2378,18.9956,14.9884,11.4566,20.0405,15.1466,14.6117
380,5.2790,3.3674,2.2793,4.8832,0.2135,0.7055,0.0662
381,0.0289,11.7644,9.0229,9.9868,14.2350,11.8994,9.4288
382,0.6514,3.5349,1.1651,4.5092,14.0292,14.2629,4.5956
383,2.5804,7.5687,3.8754,2.8925,11.4487,11.2786,6.5785
384,3.4366,10.3799,2.3668,1.0764,11.9293,14.5003,4.9272
385,2.3598,8.5985,6.6769,5.5887,6.0776,4.4476,4.8071
386,4.4708,4.4105,2.2489,3.6213,4.2836,3.4465,3.7499
387,21.1266,16.8043,17.4000,8.7587,14.0529,22.8676,16.8504
388,11.1962,17.2746,19.3324,12.7529,14.6445,14.9487,15.0137
389,6.8082,0.9202,10.2949,0.2349,0.8284,9.8470,4.1700
390,0.1681,12.0644,0.9222,7.2633,4.2151,2.4891,4.1354
391,0.2778,1.0727,3.6850,4.1759,7.4800,11.7668,3.2288
392,3.1735,5.0110,7.7515,3.6515,13.6539,12.4973,7.5932
393,3.8589,11.7092,0.2121,1.9738,6.8104,7.0004,3.2078
394,5.2051,23.8169,1.5682,1.0519,9.7658,0.1762,4.6389
395,1.3384,1.2905,0.8711,0.5115,1.1636,0.3265,0.6294
396,8.8609,18.3069,15.4028,8.3080,15.3920,17.7546,13.9793
397,3.2088,15.0995,16.2144,10.3989,12.4365,9.5028,11.1159
398,8.5036,1.5906,11.6776,13.8360,8.1505,9.3999,8.8528
399,6.5238,17.8894,10.4376,3.6844,11.6887,8.3057,9.7510
400,2.3078,10.2029,9.6423,4.1229,6.2837,1.0080,0.1105
401,3.2819,20.7425,15.6256,7.4910,17.1166,14.8389,13.1414
402,3.5612,2.8378,5.4019,7.7435,0.2141,4.4460,3.9582
403,0.7953,0.7438,1.4211,3.6416,0.6136,0.2235,0.6896
404,2.4584,2.4105,0.2489,1.9680,2.2836,1.4465,1.8051
405,19.4618,6.0001,19.1521,10.9360,8.4835,16.7154,13.4853
406,3.7776,9.9923,5.3643,10.4652,7.1413,8.7703,7.5610
407,3.5636,16.1556,3.2970,2.2880,9.0272,4.4835,6.4632
408,3.2678,10.7881,5.0642,3.6179,5.6110,6.4301,5.7862
409,5.5774,14.1948,12.9587,9.2804,11.4344,14.7745,11.3396
410,0.8970,12.4019,7.4221,2.5996,12.8562,7.0132,6.8672
411,7.7690,3.5430,2.6539,0.1365,3.8608,1.8759,1.2205
412,1.9381,1.2416,1.0447,3.4039,5.6373,0.1578,1.8880
413,2.7441,2.6909,0.5341,1.4248,2.5641,1.7268,1.9510
414,10.9073,8.7762,4.7643,7.3238,7.4549,11.6500,8.4820
415,4.0355,9.0365,4.7674,0.7964,3.4364,2.0159,0.3899
416,1.1434,2.2128,5.2336,14.6990,5.9758,3.1498,4.9868
417,22.6485,16.7734,20.6983,16.2217,14.6839,17.7810,18.1607
418,1.0742,18.1457,10.3402,9.5601,17.7978,9.4700,10.6555
419,1.2255,11.9337,11.9123,3.0576,12.7241,0.3198,6.3342
420,5.1312,3.8987,5.7755,0.8663,1.5356,1.6283,1.3484
421,1.6984,8.0164,0.5111,0.8430,6.5144,0.6865,1.9597
422,0.2116,9.9264,2.4211,1.0670,8.4244,1.2235,3.8697
423,13.3124,12.6457,6.1451,15.4444,12.9265,12.6579,12.1847
424,7.8761,5.2287,14.4482,6.1049,8.2312,12.1046,8.9933
425,8.3986,15.2279,7.3669,6.8172,10.9217,9.4447,9.6926
426,13.4788,18.5533,16.2564,15.5816,11.8065,19.5340,15.8516
427,11.7295,21.4531,9.0822,8.4688,11.7080,10.1009,12.0966
428,4.5688,16.9147,4.1712,6.3531,19.8120,4.6333,9.3947
429,10.3270,21.3428,8.8616,12.7186,5.0914,11.8991,11.7009
430,1.2938,15.4397,3.4411,14.6879,7.8775,5.8245,7.6171
431,19.2461,26.7472,19.3433,20.8830,29.1289,21.3346,22.7656
432,16.4476,5.9632,3.9792,9.8365,4.3933,6.7575,7.9338
433,11.3355,13.5915,10.4553,2.4413,11.2994,16.8239,10.9880
434,4.7890,8.3431,1.7203,0.6362,6.5366,5.9089,4.6553
435,5.3429,4.6746,1.0481,2.4863,0.1169,3.2452,2.7910
436,6.8333,6.9095,0.6618,1.9178,6.5407,0.0220,1.4999
437,11.2607,3.9880,14.8007,13.1438,7.6070,18.2768,11.4969
438,6.8658,11.9024,13.3131,9.6663,6.7768,7.9801,9.4131
439,17.5031,21.4154,16.0408,4.9483,18.6588,15.4165,15.6840
440,18.4011,8.5026,8.5850,5.8467,8.2950,21.5640,11.8776
441,11.8353,8.7505,1.2746,0.0214,6.2433,15.8169,3.2823
442,4.7391,8.8587,5.9366,5.2641,9.6409,12.8651,7.8590
443,5.9279,14.4903,9.5362,3.8560,10.0830,10.7050,9.0879
444,0.2195,0.4900,6.9783,5.4112,2.7965,7.3264,1.4388
445,13.0984,7.3073,14.5494,19.9728,11.3428,12.3411,13.0973
446,2.1915,10.1417,2.6155,0.5538,8.5090,9.1166,5.5006
447,3.6080,6.3124,2.6113,2.1264,1.1962,9.8133,3.5614
448,6.3119,6.7350,9.3018,1.3299,8.0990,10.7894,6.6498
449,6.2610,8.8671,8.8839,3.0142,8.7932,12.0877,7.9728
450,14.1122,21.7307,15.2987,13.0538,20.3297,20.9561,17.5593
451,4.9622,2.8444,4.8477,6.1601,1.9421,3.9352,2.5263
452,5.1838,6.2419,1.6446,3.8303,2.9369,3.4285,3.8838
453,9.4303,7.0781,11.1111,10.6803,6.5877,8.5276,8.9061
454,8.2274,20.4106,11.5952,18.1403,18.9764,12.3760,14.9234
455,5.1588,5.9238,4.2902,9.6640,0.0334,5.5051,5.0918
456,4.1860,16.3512,5.2550,13.9722,11.7670,13.7279,10.8327
457,3.5098,0.5606,1.6011,2.9105,0.4338,0.3429,1.0352
458,3.1903,0.6965,1.4695,0.2683,0.5792,0.2717,0.5117
459,19.5943,7.0618,19.8579,22.3728,16.7116,19.7106,17.5511
460,7.9800,20.5577,7.6426,4.1326,10.6726,6.6122,9.6048
461,4.3101,16.2697,3.3701,6.4454,8.9204,5.9566,7.5333
462,11.6478,11.2085,11.7268,13.7176,13.1081,16.3853,12.9497
463,8.6251,20.5726,7.6526,7.4912,9.1057,6.6459,10.0200
464,6.7467,8.7941,6.0263,16.6733,4.4971,7.1368,8.2991
465,8.3016,17.0522,13.4339,20.3438,23.0435,19.9045,16.9587
466,0.7990,3.6574,1.4218,3.7457,2.9142,2.8840,2.0843
467,6.8520,1.7108,14.5868,2.5566,14.2213,6.0132,7.6640
468,21.9901,15.5374,22.4097,17.6136,18.8440,18.8371,19.2224
469,12.4945,9.8291,18.2921,19.7808,13.4693,17.4327,15.1962
470,2.3803,4.9488,3.8752,16.9038,6.6158,9.0636,7.2588
471,3.0783,6.9341,3.9555,14.4528,8.8436,8.1227,7.5324
472,3.2358,8.1533,0.2228,9.1759,9.5477,7.2299,6.2366
473,11.3064,9.2695,5.6018,14.8772,3.5672,6.0071,8.4500
474,4.5404,2.6438,1.9332,6.3131,2.3275,3.8176,0.9244
475,3.2461,1.7810,1.1889,3.3651,1.0548,2.7120,1.8292
476,0.8320,8.0989,1.3910,1.0451,4.1062,0.1423,2.0897
477,37.1230,21.1379,28.9670,19.6868,28.9404,26.1922,27.0632
478,0.3573,8.4551,0.0531,7.5244,2.8005,7.0617,4.2057
479,16.5482,2.8104,1.4146,7.9915,0.6832,2.4900,3.3963
480,4.6542,7.1938,0.3174,0.7976,4.6388,10.7090,3.0084
481,5.7598,2.2438,3.2937,6.1394,2.5813,1.3564,3.1297
482,0.1876,17.6265,18.0618,1.3919,15.3337,11.1603,10.0684
483,3.3757,2.3001,4.4314,3.1864,6.6817,5.2709,2.3817
484,2.5486,4.8798,7.6289,1.8418,4.1279,6.4514,4.5714
485,6.5682,8.4299,10.5979,1.8658,8.4413,9.4150,7.5522
486,14.0086,10.2502,7.4382,1.4743,7.3662,8.2608,8.1665
487,14.4674,21.6780,24.6419,22.7221,24.5189,23.7348,21.9225
488,7.3555,14.7057,9.3764,9.5442,12.9628,13.5726,11.2301
489,10.6548,18.7782,10.2999,10.2495,10.1202,8.8253,11.4925
490,0.3875,14.1678,0.0196,0.9221,4.9362,2.2352,3.0277
491,28.7327,11.8508,22.1081,25.3197,22.4635,18.2776,21.4937
492,12.4637,14.2032,8.9652,6.7044,3.0766,5.7828,8.5620
493,4.6169,5.4257,6.5367,3.8419,4.5485,5.1022,0.0209
494,7.4201,0.7822,12.3263,0.4646,9.6592,14.6612,7.1300
495,21.4577,13.7952,21.2846,9.5561,11.6921,15.2651,15.5476
496,5.9956,9.3113,5.0634,8.7595,14.3667,11.1813,9.0895
497,16.9925,18.4632,17.4842,14.0156,17.6539,15.7263,16.7295
498,19.8730,7.5072,20.0027,18.9980,12.9490,14.9128,15.7273
499,9.5985,2.0287,5.3481,3.0125,3.9541,7.5621,5.2674
500,2.6469,4.9636,8.7417,4.7224,5.2629,0.8783,2.0721
501,3.5653,3.4420,9.7786,2.9522,7.3870,1.7326,3.2708
502,1.1840,6.9295,1.0310,0.6062,1.9771,0.1669,0.9835
503,2.4586,2.4105,0.2489,1.6030,5.7544,1.4465,0.4103
504,12.9013,16.7361,13.1944,15.6391,18.9370,16.6127,15.6525
505,2.4866,5.4391,2.9276,6.3175,4.2535,5.9532,4.5475
506,9.3894,6.5570,9.0104,5.0548,1.4758,5.9552,6.2605
507,8.0680,4.5638,7.2812,6.7687,0.3347,4.0599,5.0855
508,24.2428,13.6723,10.3494,16.4247,28.5547,8.6876,17.0318
509,6.0416,11.8058,5.6123,4.9280,6.0687,2.8934,6.2337
510,14.2970,27.1189,17.8348,12.3136,24.5630,22.3191,19.7161
511,5.2440,21.6147,22.0597,9.1532,22.2728,17.1606,13.1823
512,8.1757,11.2295,16.4578,10.1151,14.0097,12.3399,8.6959
513,13.2575,12.7491,10.0603,6.2613,9.7919,9.0545,10.2169
514,4.2252,19.6512,7.6799,9.8420,15.4111,8.9785,10.9372
515,4.1410,18.3859,6.3664,2.2653,13.6037,5.4402,7.6102
516,8.8157,11.9709,0.6169,4.3215,9.7053,3.2126,6.2502
517,1.3940,0.7821,7.0246,1.1635,2.6517,2.6687,1.8758
518,0.6646,0.5118,1.1932,1.9377,5.6942,1.7833,0.9181
519,4.4188,9.1067,4.1964,2.5505,1.8299,1.8311,1.3882
520,10.7963,19.2112,18.1696,3.4179,21.6835,18.5063,14.1522
521,7.3724,14.8029,19.8777,4.6790,18.6180,14.2448,11.7016
522,23.1499,9.0551,12.9685,5.4590,15.1327,11.4151,12.9198
523,9.5598,13.2179,7.7780,15.3675,5.3194,12.2779,10.5734
524,1.2266,5.2066,0.7930,9.2664,0.3494,6.1317,3.1210
525,15.7265,3.8046,11.7789,8.5446,0.4366,4.9587,7.4439
526,9.0778,18.3987,8.4595,10.9145,4.6415,7.5484,9.8430
527,8.2906,9.8194,2.8794,5.0016,0.0132,6.3569,0.0492
528,14.1574,5.4635,1.8623,5.4182,0.5436,6.6309,1.5389
529,0.9822,4.8455,5.6300,2.7315,2.2728,5.6814,2.0189
530,6.6653,8.2600,2.4500,11.1655,9.5765,9.5056,7.9198
531,11.8191,17.6099,15.2951,17.3887,14.4488,14.4530,15.1540
532,12.1722,17.8793,15.3996,17.4321,14.7722,14.5760,15.3577
533,8.1462,3.5338,5.3785,6.2788,6.6599,6.4156,6.0761
534,9.2847,14.2717,16.1563,14.4086,16.8588,17.2869,14.6810
535,9.9861,14.2012,16.1615,14.3823,16.9396,17.2899,14.7996
536,11.1931,3.5705,12.3430,2.7867,7.5023,8.8602,7.7304
537,5.2747,2.3262,5.2566,1.6006,1.7603,4.6241,2.7081
538,4.1719,13.9493,16.8076,4.4879,15.7468,11.5878,11.1024
539,27.5735,14.5234,14.7521,18.5224,13.6405,13.9150,17.2070
540,10.4541,14.0741,13.0356,11.4053,9.3669,13.6110,11.9831
541,8.5588,14.6389,11.7605,13.8499,11.8637,10.8610,11.9077
542,2.5122,4.0432,0.8111,2.8731,3.7732,0.2714,1.4364
543,2.8462,6.4112,8.7344,6.5142,9.3669,12.3220,7.6675
544,6.1818,2.8011,12.6159,10.9093,6.1732,13.7010,8.7078
545,0.5721,1.6529,1.0431,2.3282,2.1277,5.1456,0.6772
546,6.3583,3.8660,8.6095,2.9531,2.7639,6.2515,0.8855
547,11.5512,4.7675,8.2571,6.2622,6.4536,3.7892,6.8767
548,3.2983,5.3704,6.2078,1.7660,5.3877,3.7452,3.1689
549,5.5844,11.1564,8.7991,10.8456,9.3574,8.0288,8.9469
550,6.9029,9.0588,8.2135,13.2199,12.4790,9.0060,9.7962
551,6.7627,7.2527,3.3648,0.8187,2.5393,4.0550,0.8894
552,10.0084,11.0084,10.4648,1.7191,12.5507,7.9942,8.9723
553,11.4336,3.0042,15.7790,5.7086,4.7396,5.4747,7.7204
554,3.1991,10.0965,3.9207,3.0167,7.8551,7.2662,5.8785
555,1.9215,1.7847,2.1510,6.3740,3.3944,9.5993,3.5205
556,4.2483,5.4347,5.8583,1.0498,4.3518,6.9419,3.1929
557,1.8700,9.5925,9.4754,9.2111,10.5475,10.2067,8.4492
558,15.5300,11.3420,8.5818,9.5772,8.3915,7.5620,10.1948
559,6.4372,11.8091,8.5370,10.2285,16.0898,7.7741,10.1314
560,0.8390,1.5893,3.9491,6.8529,4.5607,5.0652,3.7892
561,3.6172,2.2037,1.4271,3.6283,1.1359,0.1728,0.4524
562,2.7390,0.7236,1.8410,8.4006,0.1411,3.1586,2.5859
563,3.2845,9.8333,0.5883,1.7042,7.1476,3.4261,4.3279
564,2.5192,2.0304,1.8109,5.3897,2.1031,3.5123,2.8879
565,7.9947,14.6893,25.8758,1.4363,17.1777,17.9335,13.6936
566,8.9661,9.4220,8.4657,6.8994,8.4366,10.5168,8.7832
567,5.6250,11.1975,8.7131,10.7268,8.1674,8.0585,8.7340
568,9.4095,15.0114,12.2869,14.2501,12.0496,11.8653,12.4649
569,8.3866,2.9720,5.6480,3.6888,2.4174,6.7503,4.9910
570,9.2383,6.7990,18.4224,16.8543,10.8173,19.5730,13.5837
571,5.9779,5.1268,14.2076,14.3204,11.3249,15.3674,11.0189
572,13.1315,0.5441,3.5081,10.7541,1.6713,6.1127,5.7985
573,6.1862,2.8974,4.1585,2.2623,1.3693,2.8567,0.2296
574,4.1874,3.7616,6.6056,1.6834,2.3425,4.9621,0.0915
575,1.8200,13.8717,12.2308,15.0344,13.0097,15.8207,11.9064
576,21.4636,9.0787,6.5040,8.4700,6.1736,9.7798,10.2975
577,13.4742,16.6634,19.4386,19.1642,19.6281,19.1940,17.9029
578,13.8487,8.2669,10.8980,9.2206,11.2874,12.0136,10.9345
579,12.6189,12.9699,14.4384,14.9048,15.9340,15.5410,14.3891
580,2.9238,10.1651,10.6332,10.6573,7.6403,11.7788,8.9326
581,5.2879,19.4087,14.4012,15.1081,19.3102,18.2100,15.2342
582,15.2263,1.1976,14.4149,0.7653,4.2276,3.2832,6.1791
583,0.7245,8.8615,10.5558,2.5419,8.4230,8.3985,6.5602
584,10.5911,18.1193,25.9489,0.2344,18.4652,22.0419,15.8849
585,5.6065,10.4319,8.0352,10.0889,7.4074,8.2465,8.2892
586,5.5749,10.9397,8.3666,10.3877,7.9772,9.6748,8.8021
587,5.7604,12.1011,8.0329,15.0502,7.5714,13.5220,10.3061
588,1.9790,4.7943,7.2254,6.9899,1.7944,8.3531,5.1682
589,8.7041,3.4125,11.5327,0.0486,5.6131,8.6963,6.3339
590,6.6719,2.2095,5.5748,3.3016,7.2249,5.6305,0.1267
591,6.7790,4.6642,3.9947,7.5305,3.2930,4.2961,1.4471
592,7.9264,17.5163,21.0457,1.5301,16.7820,22.2618,14.4805
593,4.9283,14.6404,15.0675,12.0606,13.5537,14.1451,12.3635
594,10.7267,15.3649,12.6840,14.6925,12.4187,14.5302,13.3868
595,11.2222,15.0385,12.6827,14.0406,19.5646,14.8302,14.5447
596,8.0245,2.3341,4.8833,2.8784,5.3854,4.9566,4.7595
597,11.7698,7.9323,8.7018,11.2285,11.4424,9.3144,10.0713
598,0.4425,6.9111,3.6751,5.0396,2.6696,4.7424,0.7069
599,10.8285,6.6526,17.8639,18.5886,10.9835,18.9837,13.9555
600,6.2845,0.8108,6.3699,6.9073,2.4580,7.2534,4.7438
601,9.1487,2.9759,2.6532,3.3479,2.2483,5.0177,4.2528
602,51.5106,22.4121,32.9564,26.6743,25.0632,29.2571,31.4158
603,19.3455,13.5640,10.9926,12.9781,10.6650,13.7532,13.5754
604,10.8585,20.5226,22.8450,21.1292,23.4649,20.1704,19.7899
605,11.4290,3.9035,8.2428,6.2358,0.7844,8.6228,6.5570
606,0.0304,5.0470,3.8247,1.6272,1.4527,0.4359,1.5182
607,2.4317,4.1837,4.2562,8.4731,1.6480,4.7784,2.3414
608,17.8726,10.7520,15.4556,28.1374,11.9330,18.6153,17.1157
609,6.2585,3.7994,3.5506,3.8766,3.7978,3.9329,4.2126
610,5.2316,14.9464,7.4411,6.0870,13.4444,6.2435,8.8897
611,6.4741,14.6736,15.1026,10.6689,13.5916,17.8254,13.0191
612,17.8376,4.2278,1.9356,2.1112,2.5701,2.4533,2.2950
613,20.6265,21.2455,20.5136,16.7948,24.9168,19.5890,20.6193
614,29.1713,6.7585,21.2190,11.1917,6.7782,15.2162,15.1298
615,16.5528,1.8715,8.1760,7.6654,3.5780,12.9401,8.4917
616,36.4729,15.4794,17.8510,31.0152,16.3085,23.9031,23.5524
617,6.8045,4.4938,5.0699,2.8229,3.5660,4.6634,4.5826
618,46.2208,39.2005,45.1481,42.8056,42.7344,44.6966,43.4789
619,3.4312,12.9457,21.4130,1.6577,18.1732,13.3753,10.0853
620,6.2458,5.3685,2.9989,7.2614,6.2566,3.9461,5.3495
621,18.4532,5.2318,8.5450,4.6883,5.0109,15.0469,9.5291
622,9.2721,6.7797,10.1735,13.4140,5.5319,4.6834,8.3187
623,8.6692,4.2201,0.8133,3.2552,4.1282,4.4557,4.2751
624,10.7652,17.7322,13.6752,21.8153,17.5407,18.9249,16.7023
625,21.1218,8.3154,14.2551,8.0112,11.2155,18.6907,13.6303
626,9.1115,2.5161,8.8471,15.5276,1.4193,7.7306,7.5261
627,2.9754,4.0759,8.4011,8.3010,0.5718,1.9308,0.0831
628,12.1531,18.1670,26.6539,0.9133,20.8888,24.3109,16.8625
629,10.9313,8.1702,3.3980,2.8192,5.7586,3.5107,5.7951
630,24.3409,17.6984,22.6556,10.7722,23.1039,19.6588,19.7360
631,0.4372,1.9064,4.1088,13.1038,4.0728,3.8910,4.4105
632,9.5238,3.9381,1.9928,4.3639,0.7014,7.4116,4.0046
633,2.5230,16.1804,7.7945,2.8283,11.8432,3.2603,7.3972
634,9.4651,6.3583,6.3461,3.8096,0.9342,6.6589,5.6147
635,6.7575,5.7036,7.8997,3.5568,1.0051,2.4051,4.5746
636,6.1806,15.6236,13.2675,17.4605,17.1579,15.1554,14.0974
637,9.5186,19.6021,27.9684,24.5466,23.1931,26.6091,21.8399
638,10.0346,12.2291,24.5494,6.7673,14.9246,24.2335,15.4268
639,5.4046,10.9807,8.3341,10.3038,8.0171,7.5382,8.4166
640,26.3006,13.1831,26.0914,13.6796,12.6593,20.2167,18.7315
641,10.0779,4.4746,7.1340,5.1737,7.4429,7.8001,7.0307
642,16.9000,11.3521,13.6536,11.5771,7.7273,14.6197,12.6565
643,8.6949,3.8394,8.4913,2.3152,8.5131,3.5348,5.9207
644,5.8711,8.9262,0.4418,2.0608,7.8343,0.4169,3.4446
645,6.5412,2.8261,1.4061,9.9836,0.9024,13.0869,3.0651
646,0.9007,2.3100,1.7340,12.2426,1.8099,4.4742,3.5792
647,5.9934,11.7326,8.8232,3.9887,10.0353,12.5418,8.8360
648,8.9216,14.6255,11.9893,13.9651,11.6353,11.1167,12.0287
649,5.4025,18.4989,5.6107,18.3269,14.0025,10.8773,12.0812
650,15.3466,9.6495,12.2973,10.3259,12.6330,13.1658,12.2498
651,16.8800,11.3019,13.6567,11.4926,6.7701,14.5928,12.4680
652,10.1801,4.6441,6.8532,4.8109,7.7697,7.9343,7.0458
653,1.1386,6.8685,3.2255,1.5405,5.5776,1.5322,1.2194
654,20.1351,11.3237,17.1585,21.8706,13.1641,19.4665,17.1901
655,0.1618,10.8100,9.8355,1.6738,9.8142,11.1877,7.1579
656,4.8270,3.5038,0.6552,0.5412,2.7360,5.0763,1.2445
